,cap,dim,rad,label,mean_cap,EVD90,PR,P,M,N,layer,seed,features,projection_matrix,model,manifold_type,norm_method,clean_accuracy,adv_accuracy,eps,eps_step,max_iter,random
0,1.4194063207506717,4.47865110217513,0.1197345415670923,7.0,1.3571194221911136,2,2.6138129234313965,4,50,2000,5.norm,0,"[[-8.16660613e-05 -8.41284054e-05 -8.13670777e-05 ... -8.13397419e-05
  -8.09778139e-05 -8.18140543e-05]
 [-1.19302349e-04 -1.19592434e-04 -1.18688469e-04 ... -1.21468845e-04
  -1.20610108e-04 -1.24357175e-04]
 [-5.38691493e-05 -5.63921421e-05 -5.37969536e-05 ... -5.98459301e-05
  -5.66833878e-05 -6.33927702e-05]
 ...
 [-4.40444104e-18 -4.43406528e-18 -7.86785826e-18 ... -4.63391873e-18
  -4.16955939e-18 -4.47409420e-18]
 [-5.50735487e-18 -6.32738161e-18 -7.38793221e-18 ... -6.21717592e-18
  -7.03746984e-18 -7.54612554e-18]
 [-8.04826718e-18 -7.76762548e-18 -7.87354761e-18 ... -7.70489210e-18
  -7.85041385e-18 -7.74345361e-18]]",[],lenet,exemplar,nn,0.9701,1.0,0.1,0.1,1,False
1,1.497755818566116,3.476032780364609,0.08562504030932548,2.0,1.3571194221911136,2,2.6138129234313965,4,50,2000,5.norm,0,"[[-1.60024822e-04 -1.62421260e-04 -1.59215793e-04 ... -1.59575022e-04
  -1.59889751e-04 -1.61169388e-04]
 [-7.72414423e-05 -8.00988928e-05 -7.61770352e-05 ... -7.85102457e-05
  -7.75414956e-05 -7.94593361e-05]
 [-2.71613135e-05 -2.59053777e-05 -2.47913158e-05 ... -2.57774118e-05
  -2.48876004e-05 -2.59834087e-05]
 ...
 [-3.20324137e-17 -3.18314088e-17 -3.26090479e-17 ... -3.31604664e-17
  -3.23512091e-17 -3.26432006e-17]
 [-6.63077161e-18 -6.84864395e-18 -7.39746464e-18 ... -6.91794431e-18
  -6.79985642e-18 -6.44082902e-18]
 [-1.03702161e-17 -1.03756159e-17 -1.03924052e-17 ... -1.01587912e-17
  -1.03406965e-17 -1.04147416e-17]]",,lenet,exemplar,nn,0.9701,1.0,0.1,0.1,1,False
2,1.479334886529581,4.373325963463244,0.17137802759740933,1.0,1.3571194221911136,2,2.6138129234313965,4,50,2000,5.norm,0,"[[-1.59183874e-05 -1.48513318e-05 -1.70077819e-05 ... -1.02453805e-05
  -7.86965029e-06 -8.88984232e-06]
 [-8.98341204e-06 -1.94828135e-05 -2.29860852e-05 ... -6.21732579e-06
  -1.40170550e-05 -2.32557577e-05]
 [-1.41731307e-05 -2.53762228e-05 -2.72149973e-05 ... -1.51497916e-05
  -2.25060121e-05 -2.79569867e-05]
 ...
 [-6.00191706e-18 -4.02699936e-18 -6.57045442e-18 ... -8.20415930e-18
  -2.32290721e-18 -5.28541693e-18]
 [-5.38499335e-18 -6.66898611e-18 -6.51099503e-18 ... -5.23693836e-18
  -4.85346487e-18 -7.91171455e-18]
 [-5.30872688e-18 -2.43407697e-18 -3.32932090e-18 ... -2.06072053e-18
  -6.59909803e-18 -6.22409736e-18]]",,lenet,exemplar,nn,0.9701,1.0,0.1,0.1,1,False
3,1.1120323935779335,2.51773756042939,0.18186101807151375,0.0,1.3571194221911136,2,2.6138129234313965,4,50,2000,5.norm,0,"[[-1.19719225e-05 -1.59243555e-05 -1.26008053e-05 ... -2.46132022e-05
  -3.52919706e-05 -3.49713846e-05]
 [-7.21914112e-05 -7.47390077e-05 -7.14173730e-05 ... -5.87817922e-05
  -7.20118624e-05 -7.75104709e-05]
 [-1.75650435e-04 -1.76614849e-04 -1.76566245e-04 ... -1.58530092e-04
  -1.50368098e-04 -1.59214716e-04]
 ...
 [-1.21532775e-17 -7.51973930e-18 -1.22329656e-17 ... -1.01574198e-17
  -1.31658616e-17 -1.24783281e-17]
 [-5.63224715e-18 -6.86078655e-18 -5.56872092e-18 ... -1.16890166e-17
  -7.95582148e-18 -7.90048888e-18]
 [-8.74889578e-18 -9.20126845e-18 -8.77897041e-18 ... -6.19115324e-18
  -4.67498163e-18 -7.17950089e-18]]",,lenet,exemplar,nn,0.9701,1.0,0.1,0.1,1,False
0,1.3446753310307566,3.796685919635686,0.1524036950224867,7.0,1.3053925776814077,2,2.824876546859741,4,50,2000,6.relu,0,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",[],lenet,exemplar,nn,0.9701,1.0,0.1,0.1,1,False
1,1.446449030003842,3.4336549249430437,0.10117465771661406,2.0,1.3053925776814077,2,2.824876546859741,4,50,2000,6.relu,0,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,lenet,exemplar,nn,0.9701,1.0,0.1,0.1,1,False
2,1.397446077905099,4.835605806631451,0.17492734490997328,1.0,1.3053925776814077,2,2.824876546859741,4,50,2000,6.relu,0,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,lenet,exemplar,nn,0.9701,1.0,0.1,0.1,1,False
3,1.0945721223226152,2.710980688512262,0.21916648834853,0.0,1.3053925776814077,2,2.824876546859741,4,50,2000,6.relu,0,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",,lenet,exemplar,nn,0.9701,1.0,0.1,0.1,1,False
0,1.9426524512098855,2.9465110423403793,0.059301100589365864,7.0,1.5321655539084735,1,2.1834871768951416,4,50,10,7.linear,0,"[[-0.40494835 -0.47878832 -0.47081614 -0.64805883 -0.35635954 -0.3553359
  -0.60385543 -0.4248473  -0.45803332 -0.42430538 -0.5186767  -0.4116283
  -0.7261784  -0.4545346  -0.30062598 -0.29279912 -0.5925821  -0.74101603
  -0.4793983  -0.48156315 -0.78620666 -0.36817598 -0.41467446 -0.369515
  -0.7283844  -0.30421305 -0.40308106 -0.6346838  -0.3651678  -1.0829015
  -0.3385703  -0.20429966 -0.5408954  -0.5858973  -0.79665756 -0.2860955
  -0.4628566  -0.4241879  -0.8256346  -0.44198924 -0.35758597 -0.69292605
  -0.34530687 -0.83259624 -0.6162097  -0.771398   -0.33816242 -0.50822204
  -0.6273352  -0.49687898]
 [-0.58018595 -0.53145516 -0.4774232  -0.25310808 -0.68078995 -0.555461
  -0.32159942 -0.5935861  -0.4292662  -0.5326416  -0.4565307  -0.46077406
  -0.4105302  -0.30767608 -0.5699679  -0.6757959  -0.39036578 -0.35979736
  -0.35989702 -0.43574905 -0.40055305 -0.59139466 -0.5897344  -0.4734063
  -0.4851899  -0.64794797 -0.44763827 -0.3082804  -0.69785565 -0.28760046
  -0.62461704 -0.64756024 -0.26300353 -0.5231272  -0.38710213 -0.56837636
  -0.45398545 -0.57168156 -0.3435784  -0.4659754  -0.5385345  -0.48026347
  -0.47134012 -0.20618136 -0.33097947 -0.2726887  -0.5950204  -0.43972468
  -0.48062706 -0.44229627]
 [ 1.2255232   1.9725239   1.5380428   1.598484    1.6016303   1.8758821
   1.6298872   1.6396743   1.7112757   1.6273292   1.5740671   1.4717449
   1.4522043   1.8096012   1.7017219   1.7086824   1.5291526   1.5127759
   1.3275377   1.4757394   1.4872657   1.566168    1.8584273   1.4810756
   1.4127582   1.6240783   1.7223046   1.523811    1.7720323   1.4623762
   1.8435316   1.556994    1.681283    1.6964431   1.2263569   1.9097697
   1.541631    1.6679478   1.4508389   1.6586092   1.8195964   1.3931572
   1.6683406   1.508889    1.4106408   1.5922334   1.7100883   1.7932733
   1.5664573   1.4675038 ]
 [ 2.5713198   2.627805    2.688981    2.6413047   2.7129142   2.7421198
   2.5656722   2.5661192   2.524431    2.7237704   2.6186054   2.6214623
   2.8315213   2.6518834   2.630651    2.6538885   2.830507    2.8232176
   2.8491042   2.597377    3.043281    2.890191    2.82968     2.7618845
   2.9260318   2.6453226   2.6511931   2.6035542   2.872464    2.9764414
   2.7500584   2.521754    2.8618183   2.9188938   2.871643    2.5271232
   2.8313227   2.5890434   2.8313026   2.7887414   2.7845871   2.75863
   2.5879064   2.8509467   2.8305168   2.769278    2.727449    2.9200842
   2.875062    2.7623067 ]
 [-4.8548055  -5.225505   -4.9983435  -4.7264805  -5.1451983  -5.237235
  -4.862202   -5.015883   -4.865995   -5.1384277  -4.982027   -4.8783665
  -5.0341835  -5.094359   -5.228265   -5.1940536  -5.125229   -5.014769
  -5.099433   -4.8794136  -5.0816603  -5.22238    -5.224374   -5.070723
  -5.051254   -5.2667756  -5.1320667  -4.799421   -5.4372406  -4.749084
  -5.2847033  -5.116726   -5.093338   -5.1323733  -4.9246716  -5.0749993
  -5.0573406  -4.9275665  -4.8279953  -5.1113153  -5.183525   -4.972253
  -4.948697   -4.767891   -4.9384956  -4.7849064  -5.1979623  -5.2840686
  -5.1020412  -5.141757  ]
 [-2.2254932  -2.0520952  -2.2569826  -2.2358053  -2.27014    -2.3131409
  -2.2333987  -2.2206032  -2.2121763  -2.3083673  -2.0847816  -2.1176057
  -2.080521   -2.0202653  -2.102677   -2.3357172  -2.0509305  -2.0927672
  -1.8709326  -2.0186296  -1.9070736  -2.1085887  -2.3647306  -2.1703343
  -1.9792747  -2.2510693  -1.9557396  -2.235752   -2.1290941  -2.0107095
  -1.9714897  -2.1675048  -1.9305176  -2.189574   -1.8832232  -2.5402577
  -2.063478   -2.139839   -2.0640955  -2.3742344  -2.3250003  -2.088275
  -2.0796344  -2.0481334  -1.9907448  -2.095326   -2.3501945  -2.0072021
  -2.132277   -1.9735218 ]
 [-6.299743   -6.5497794  -6.2897224  -6.6102853  -6.306715   -6.3504195
  -6.468669   -6.2024493  -6.5440917  -6.483415   -6.3948417  -6.405596
  -6.753474   -6.398476   -6.2525363  -6.426192   -6.646022   -6.537278
  -6.787      -6.457626   -6.540108   -6.3610387  -6.224187   -6.3753448
  -6.6586328  -6.205821   -6.547467   -6.5908756  -6.273622   -6.6719594
  -6.5315375  -6.310464   -6.77224    -6.5025296  -6.5504556  -6.246331
  -6.54063    -6.460622   -6.6728554  -6.460789   -6.3103504  -6.4284205
  -6.418371   -6.6267676  -6.5700307  -6.527943   -6.2944026  -6.597013
  -6.5478354  -6.6141524 ]
 [ 5.787131    5.8812313   5.503004    5.694218    5.9181166   5.628737
   5.6513267   5.7083254   5.6405644   5.7378364   5.6296577   5.4760785
   5.856517    5.8757052   5.5742946   5.781818    6.0863876   5.7017817
   5.80791     5.59294     5.4655943   5.592656    5.764826    5.5538383
   5.7100697   5.7777624   5.9106574   5.819358    5.7744055   6.0038333
   5.622024    5.6215105   5.973291    5.5190916   5.7739263   5.6630483
   5.5906777   5.684298    5.7727323   5.610703    5.6816597   5.5297585
   5.656888    5.579933    5.6106997   5.6089745   5.683277    5.6614976
   5.5648127   5.972913  ]
 [-0.7214646  -0.7302707  -0.45222986 -0.50843084 -0.91135824 -0.5316005
  -0.5780236  -0.7060165  -0.61363345 -0.48967564 -0.5366102  -0.49194795
  -0.5625875  -0.7823191  -0.45720774 -0.5540906  -0.6039026  -0.4668483
  -0.77040654 -0.55622005 -0.52123374 -0.5715283  -0.6086599  -0.63534725
  -0.5160218  -0.4857368  -0.7616401  -0.658136   -0.5470609  -0.9909917
  -0.7132068  -0.5690266  -0.8615349  -0.3677099  -0.4897347  -0.58262026
  -0.63205785 -0.60657305 -0.55770004 -0.50166136 -0.61739826 -0.36698824
  -0.6155482  -0.5670698  -0.48938197 -0.5470324  -0.60892975 -0.5823467
  -0.46147388 -0.63787264]
 [ 4.6761003   4.2188134   4.4190044   4.254664    4.4919505   4.1876893
   4.379242    4.2864695   4.3683376   4.3801794   4.268555    4.3693
   4.61201     3.8725188   4.099344    4.3755584   4.210519    4.34067
   4.569978    4.3748813   4.426289    4.3000083   3.988697    4.423494
   4.5622826   4.2210903   4.137677    4.4846377   4.088161    4.406201
   4.2908406   4.4151936   4.0994563   4.2834034   4.396864    4.1937747
   4.3713164   4.286326    4.4383154   4.410331    4.0958133   4.4436846
   4.1306224   4.307766    4.2761374   4.1703167   4.2755785   4.147054
   4.5340004   4.3316092 ]]",[],lenet,exemplar,nn,0.9701,1.0,0.1,0.1,1,False
1,1.9700297091972576,2.513848166904733,0.07420465976773111,2.0,1.5321655539084735,1,2.1834871768951416,4,50,10,7.linear,0,"[[ 3.60292125e+00  3.50374317e+00  3.28926134e+00  3.49645543e+00
   3.32055378e+00  3.69585443e+00  3.28442574e+00  3.41476822e+00
   3.71177697e+00  3.36402082e+00  3.68107200e+00  3.48523188e+00
   3.32359958e+00  3.54102015e+00  3.87947035e+00  3.44147849e+00
   3.61295295e+00  3.11303997e+00  3.85477018e+00  3.15156460e+00
   3.59750128e+00  3.39454842e+00  3.53496695e+00  3.67783380e+00
   3.35474348e+00  3.36156273e+00  3.69224024e+00  3.41590238e+00
   3.49304295e+00  3.16306806e+00  3.76652908e+00  3.50674939e+00
   3.50009847e+00  3.68790984e+00  3.15532398e+00  3.08273339e+00
   3.55454254e+00  3.44570279e+00  3.46140957e+00  3.42096162e+00
   3.63788795e+00  3.60085130e+00  3.27125192e+00  3.71615124e+00
   3.66241765e+00  3.35407281e+00  3.86431026e+00  3.44048882e+00
   3.57952237e+00  3.33926082e+00]
 [ 3.28398871e+00  3.35452962e+00  3.58964443e+00  3.29972029e+00
   3.65333581e+00  3.22762251e+00  3.53949714e+00  3.74980235e+00
   3.14830780e+00  3.62506604e+00  3.23447967e+00  3.67536020e+00
   3.48898292e+00  3.40253258e+00  3.08315825e+00  3.48203945e+00
   3.22612834e+00  3.67154288e+00  3.10930943e+00  3.64149356e+00
   3.19681239e+00  3.47074533e+00  3.44903064e+00  3.22670579e+00
   3.58802032e+00  3.65068460e+00  3.21844220e+00  3.38894844e+00
   3.50121474e+00  3.77992249e+00  3.19044185e+00  3.63323879e+00
   3.44453788e+00  3.32332063e+00  3.52743483e+00  3.74115419e+00
   3.46719718e+00  3.41874146e+00  3.32654405e+00  3.59455824e+00
   3.44371438e+00  3.39274383e+00  3.66167712e+00  3.13963819e+00
   3.26709986e+00  3.32291794e+00  3.06233144e+00  3.35981297e+00
   3.50517273e+00  3.45321512e+00]
 [ 5.50398302e+00  5.52953100e+00  5.54406691e+00  5.49630117e+00
   5.74450827e+00  5.37278986e+00  5.65129185e+00  5.94757795e+00
   5.71164846e+00  5.87933779e+00  5.51522207e+00  5.67047405e+00
   5.53355980e+00  5.53659391e+00  5.31580687e+00  5.55088234e+00
   5.39201021e+00  5.62277985e+00  5.58705282e+00  5.73524952e+00
   5.30990553e+00  5.69353104e+00  5.49664974e+00  5.50964546e+00
   5.85321045e+00  5.78752995e+00  5.49770689e+00  5.39487600e+00
   5.84090900e+00  5.35860538e+00  5.53305340e+00  5.71826315e+00
   5.79023695e+00  5.62259293e+00  5.45492125e+00  5.81643534e+00
   5.52857208e+00  5.54145908e+00  5.51145172e+00  5.79487801e+00
   5.62407780e+00  5.41334915e+00  5.78042936e+00  5.32810593e+00
   5.50280714e+00  5.43361235e+00  5.33893347e+00  5.40682602e+00
   5.84966230e+00  5.50065947e+00]
 [-5.19529432e-02  9.04810056e-03 -8.95151794e-02 -2.11101696e-02
   1.04483031e-02  1.48561262e-02 -4.07302082e-02 -5.66900522e-03
   3.92181426e-03  1.49807215e-01 -7.30861425e-02  3.01552899e-02
   1.43579185e-01 -2.43179090e-02 -1.30297303e-01 -3.44777592e-02
  -3.76260169e-02 -2.71941543e-01 -1.25100091e-01  2.35277414e-01
  -7.81739727e-02  1.12294376e-01  1.29276142e-03 -5.48937246e-02
   2.10797995e-01 -9.76886973e-03 -1.73512369e-01  1.27418593e-01
   1.50030665e-02 -7.80932531e-02 -5.00447489e-02 -3.40025797e-02
  -9.32477415e-03  2.78283544e-02  1.22278482e-01  1.33717895e-01
  -1.18068531e-01  1.08949065e-01 -2.06073955e-01  8.02887082e-02
  -2.80440189e-02  8.88207853e-02  2.37393260e-01 -6.24603406e-02
  -5.54496087e-02 -1.83942974e-01 -1.77281752e-01 -1.58025712e-01
  -2.37248495e-01  6.91125169e-03]
 [-2.14382720e+00 -2.09005857e+00 -2.07856250e+00 -2.23598862e+00
  -2.35909820e+00 -2.39241505e+00 -2.28365326e+00 -2.40999722e+00
  -2.31901884e+00 -2.44558883e+00 -2.22828341e+00 -2.31480932e+00
  -2.17016006e+00 -2.18385100e+00 -2.24959111e+00 -2.15662193e+00
  -2.35156655e+00 -2.15229082e+00 -2.27374649e+00 -2.47836018e+00
  -2.30838656e+00 -2.28621936e+00 -2.19073653e+00 -2.26826429e+00
  -2.32254505e+00 -2.36628866e+00 -2.25623012e+00 -2.24088907e+00
  -2.28001332e+00 -2.18312621e+00 -2.22087765e+00 -2.43136096e+00
  -2.35216093e+00 -2.26087976e+00 -2.08169866e+00 -2.37971807e+00
  -2.30927253e+00 -2.28015995e+00 -2.13508439e+00 -2.35149240e+00
  -2.24953675e+00 -2.26135278e+00 -2.39705181e+00 -2.47983313e+00
  -2.23876309e+00 -2.08815002e+00 -2.23365998e+00 -2.35776711e+00
  -2.40204072e+00 -2.31077623e+00]
 [-1.64182711e+00 -1.58595479e+00 -1.74956095e+00 -1.58365929e+00
  -1.49632549e+00 -1.28028798e+00 -1.62528062e+00 -1.71950936e+00
  -1.72844148e+00 -1.78045690e+00 -1.63159096e+00 -1.75837159e+00
  -1.55854619e+00 -1.69150627e+00 -1.53820169e+00 -1.56071270e+00
  -1.43467498e+00 -1.56282198e+00 -1.64210582e+00 -1.63508797e+00
  -1.31735981e+00 -1.63345671e+00 -1.71993768e+00 -1.56637490e+00
  -1.74971342e+00 -1.60833585e+00 -1.60128510e+00 -1.40552282e+00
  -1.80318630e+00 -1.55227363e+00 -1.63389671e+00 -1.50723386e+00
  -1.63055444e+00 -1.72995245e+00 -1.59713078e+00 -1.64606452e+00
  -1.53223431e+00 -1.60677278e+00 -1.58283925e+00 -1.69997668e+00
  -1.69989073e+00 -1.69350004e+00 -1.71178555e+00 -1.37103868e+00
  -1.54462349e+00 -1.53088796e+00 -1.52139699e+00 -1.33286071e+00
  -1.58115256e+00 -1.50371289e+00]
 [ 1.57071233e+00  1.52711535e+00  1.27048099e+00  1.56604755e+00
   1.28278971e+00  1.66205668e+00  1.30900407e+00  1.08324909e+00
   1.51480126e+00  1.25341833e+00  1.67816126e+00  1.21794546e+00
   1.33637381e+00  1.44857633e+00  1.79219508e+00  1.40227282e+00
   1.73954439e+00  1.42493713e+00  1.73723280e+00  1.12129307e+00
   1.71649873e+00  1.38381934e+00  1.50843322e+00  1.62260056e+00
   1.25333333e+00  1.31568730e+00  1.76828134e+00  1.52575660e+00
   1.44388676e+00  1.13252604e+00  1.70510054e+00  1.52832127e+00
   1.43344617e+00  1.54614532e+00  1.31209707e+00  1.04966390e+00
   1.54466009e+00  1.50282466e+00  1.64137614e+00  1.29443765e+00
   1.56854033e+00  1.39698625e+00  1.09470558e+00  1.94140565e+00
   1.67479920e+00  1.45369589e+00  1.77251685e+00  1.62704802e+00
   1.59704638e+00  1.38403118e+00]
 [-6.06722307e+00 -6.00310564e+00 -5.77709007e+00 -5.99073267e+00
  -6.07077742e+00 -6.12873316e+00 -5.92973948e+00 -6.23291540e+00
  -6.16179276e+00 -5.89139271e+00 -5.99831057e+00 -5.84379673e+00
  -5.92336845e+00 -6.00531816e+00 -6.05980682e+00 -5.92068958e+00
  -5.96755266e+00 -5.75827360e+00 -6.26479769e+00 -5.98737955e+00
  -5.91535664e+00 -5.96725035e+00 -6.01776314e+00 -6.07542610e+00
  -6.06116533e+00 -6.03589869e+00 -6.03658915e+00 -5.95285273e+00
  -5.96336317e+00 -5.75816774e+00 -6.07847071e+00 -6.07578325e+00
  -6.03305578e+00 -6.12098980e+00 -5.87433863e+00 -6.02999449e+00
  -6.08149338e+00 -5.95167255e+00 -5.93117809e+00 -6.15723467e+00
  -5.96202087e+00 -5.86746693e+00 -5.97149134e+00 -6.04333305e+00
  -6.05087805e+00 -5.95906258e+00 -6.05959749e+00 -5.96262455e+00
  -6.05395174e+00 -6.01248741e+00]
 [-5.80644965e-01 -4.86759663e-01 -5.08595049e-01 -3.53798211e-01
  -3.58515471e-01 -4.07489479e-01 -4.06345904e-01 -2.19535172e-01
  -1.70481667e-01 -3.22506666e-01 -5.43581009e-01 -3.44470084e-01
  -4.84242201e-01 -4.79986906e-01 -4.36297476e-01 -4.92429018e-01
  -4.74595070e-01 -5.59902310e-01 -4.04885620e-01 -2.36287206e-01
  -4.69725490e-01 -2.83520103e-01 -4.58495557e-01 -3.88746381e-01
  -3.37319613e-01 -3.27660233e-01 -5.34304261e-01 -5.07761002e-01
  -3.02373141e-01 -4.21822220e-01 -4.90035892e-01 -5.13354719e-01
  -3.40094566e-01 -4.16764319e-01 -5.39164245e-01 -1.65929556e-01
  -4.68939960e-01 -4.74245787e-01 -4.56872225e-01 -3.08115482e-01
  -5.16692102e-01 -3.44519705e-01 -3.02958578e-01 -3.62960100e-01
  -4.58272159e-01 -4.77541924e-01 -2.71966875e-01 -3.85857433e-01
  -3.87229800e-01 -3.83971751e-01]
 [-3.52060771e+00 -3.76919389e+00 -3.52266955e+00 -3.72360826e+00
  -3.77334833e+00 -3.80379915e+00 -3.55680013e+00 -3.66880202e+00
  -3.73531532e+00 -3.83130431e+00 -3.65388846e+00 -3.79310727e+00
  -3.75849199e+00 -3.56692410e+00 -3.65994334e+00 -3.76614189e+00
  -3.74814630e+00 -3.53754568e+00 -3.64988208e+00 -3.62111807e+00
  -3.78867674e+00 -3.91240335e+00 -3.62243819e+00 -3.69488072e+00
  -3.85695243e+00 -3.83796716e+00 -3.58239889e+00 -3.80780053e+00
  -3.95260596e+00 -3.44674921e+00 -3.77080655e+00 -3.83869600e+00
  -3.84703040e+00 -3.66723895e+00 -3.53472185e+00 -3.71006894e+00
  -3.63345861e+00 -3.74226069e+00 -3.61205792e+00 -3.71826577e+00
  -3.86383510e+00 -3.72101974e+00 -3.72992325e+00 -3.82544613e+00
  -3.79047585e+00 -3.37116766e+00 -3.73422861e+00 -3.70520759e+00
  -3.84196186e+00 -3.55605555e+00]]",,lenet,exemplar,nn,0.9701,1.0,0.1,0.1,1,False
