,cap,dim,rad,mean_cap,center_corr,K,EVD90,PR,P,M,N,layer,seed,model,manifold_type,norm_method,clean_accuracy,adv_accuracy,eps,eps_step,max_iter,random
0,1.649434807830646,4.638902744055978,0.006039958329047888,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
1,2.161262592774722,4.665953305726633,0.010194076149011334,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
2,1.9170431257314011,5.381917189069022,0.007038228454098682,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
3,1.5556626633668496,5.5403931095969,0.010693752101504972,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
4,1.4697086836211677,5.045749191865707,0.003577293307680671,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
5,1.986930400070611,4.7678027740272295,0.004049121659458193,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
6,2.390663049109089,4.7537221719289775,0.003491410218454263,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
7,1.732827222682725,4.888632850422027,0.004229826279706556,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
8,2.8209256767496367,4.900807541375547,0.003595226365749013,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
9,2.2673670039209544,5.0133723571408355,0.0027980394737440015,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
10,1.873473633508742,5.025497563145274,0.005298693630115923,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
11,2.066158467122256,4.60817321567424,0.006921616480168651,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
12,1.9325881152396396,4.773918982840715,0.004771601397697384,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
13,2.401796894936863,4.966331108206916,0.004125285009742234,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
14,1.7649067272096715,5.321926883086768,0.003912826829366132,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
15,1.8767235238626676,5.137097915263649,0.003943067628235514,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
16,3.2364970359111425,4.912343858845135,0.0038813605704247755,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
17,2.0791794782862385,4.847215430942159,0.004329285970817673,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
18,2.0278587246315234,5.055470199142992,0.0033889143883928156,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
19,2.290694537128726,5.187397269863595,0.0031056233330924474,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
20,1.846636050211546,5.204858854442492,0.003908043509276491,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
21,2.0822250021358895,4.718631320314422,0.004180358824154985,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
22,2.751355118646075,5.555364803379153,0.0034817432261647,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
23,1.9997286916393338,5.146314211944088,0.0034529688046106397,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
24,1.1728325305839316,5.312457924801122,0.003726822222235521,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
25,2.063709848316855,4.8692531153354786,0.009917726451309042,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
26,2.283756527755091,5.112211936026272,0.005963459148598833,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
27,1.8382650775320848,4.846582254442023,0.0045576001123494745,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
28,1.450654910924161,5.118746469517956,0.00702356294431889,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
29,3.174283129483943,4.591474504409784,0.0031101250722641227,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
30,1.9535594392058784,4.6813952092394935,0.003903479754423113,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
31,1.4970463851321105,4.816732659558641,0.0054163834731399945,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
32,2.1318411140159412,5.2599235656922,0.004044076323420104,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
33,5.054128824082588,5.111605284963198,0.004393059104419683,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
34,1.747896142935337,4.776045618235891,0.003630526095507294,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
35,2.3433836274998323,4.875917612806783,0.006374748437752224,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
36,2.0511754122239005,5.131311972056025,0.0038150336556798097,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
37,1.951150230674669,4.74668944061039,0.0029958314865375464,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
38,1.9287691823420612,4.8757795686953305,0.003576226206793293,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
39,1.4026354016718905,4.916104557882935,0.008551115567924273,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
40,1.804405185461422,5.057429779591093,0.004278823353171288,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
41,1.9515091684600223,4.735127423957904,0.0046148195639125695,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
42,2.81290882298893,4.86206688466325,0.0036398857739532273,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
43,1.3802313462705484,4.793460147305297,0.005674346242639911,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
44,2.2753871704167556,4.8269265929138765,0.0036790792116573744,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
45,1.8766376913302287,4.92149475362209,0.0036842220499263487,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
46,1.7235390927001648,5.104323430628213,0.00330186997486805,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
47,2.199566495559785,5.027983245057615,0.0045009983033031725,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
48,1.9321135539076568,5.235742104468972,0.004346066845496765,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
49,1.6101893621631251,4.707590314946294,0.005329217028880667,1.9564156747323145,0.13434921576052297,11,27,20.233030319213867,50,50,784,0.pixels,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
0,2.3615097322794103,5.155617830278053,0.003671616246173709,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
1,2.3100010587933784,4.502077628914539,0.00813525422261716,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
2,2.0624260360062165,5.031924673824515,0.005515922063662341,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
3,1.7081865162649212,5.213986641818918,0.005870217569940521,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
4,2.567264890139021,5.166376648483145,0.0024386241969358165,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
5,1.4064708001184596,4.897631168132707,0.0028149209201397967,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
6,1.3972105364675327,4.55197403320071,0.0026755774694936685,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
7,1.3895594561474434,4.943853578058193,0.0029140948524696425,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
8,1.8133309634979287,4.862258555355525,0.0023509253417117737,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
9,2.3709188640770518,5.029432491904749,0.002363931324593412,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
10,2.138971417664841,4.951130113696125,0.002825988313535534,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
11,2.299964045306115,4.337416712676455,0.005171731209421772,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
12,3.0911077626543566,4.600669538762059,0.003368895000656321,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
13,1.5092936792459897,5.088621286650085,0.0027000515701674985,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
14,3.741035853113636,5.272672265146584,0.0027573271126848063,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
15,2.6732457398078866,5.17987748465126,0.0026462636513978803,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
16,1.9983383329244468,4.959068581347879,0.002493585522499122,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
17,1.5637693731986322,5.177806518744525,0.002827993019951901,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
18,2.0385118273699483,4.9420206846687424,0.002444455964033341,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
19,2.662917061857938,4.718690338464642,0.002185071635484592,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
20,1.5367146028659338,4.9219537831942475,0.0026197876616504538,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
21,1.6199782784592287,4.9340876035917605,0.00279081550684715,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
22,1.4408532362743736,4.867394073508169,0.002451543684562114,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
23,1.6312405536918262,4.781135015117436,0.0023793979444251393,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
24,2.258044337674219,5.044948704853177,0.00229707968085595,1.9252972894437006,0.13802872658886084,12,25,19.79014880350698,50,50,2000,1.conv1,2,MNIST_ConvNet,exemplar,bn,0.9855,0.98,0.00392156862745098,0.00392156862745098,1,False
