,cap,dim,rad,mean_cap,center_corr,K,EVD90,PR,P,M,N,layer,seed,model,manifold_type,norm_method,clean_accuracy,adv_accuracy,eps,eps_step,max_iter,random
0,0.31269894432109663,9.699472073826445,0.6302223279851429,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
1,0.6977624562666506,6.546375340136547,0.34057201316638563,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
2,0.4768943510310626,8.280041374221964,0.4790581445561274,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
3,0.766675667447381,6.020512884444893,0.21908734052594525,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
4,0.4718660410722924,7.312288264807478,0.44642038502643167,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
5,0.5827572018095479,6.798276517489732,0.3942331584062776,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
6,0.752915087329822,6.500845130149674,0.320993602563138,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
7,1.021568156530168,5.882888246617009,0.2737166336809787,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
8,0.8752033292754976,6.277215578395988,0.22127630027955503,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
9,0.6092316226782403,6.872814789271489,0.3816525250527409,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
10,0.7777422978523685,6.468503966199661,0.31140569966780113,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
11,0.9666537836531863,6.451964541492432,0.2513780825870853,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
12,1.3245550370729986,5.553982890597842,0.2622906218241664,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
13,0.8239398450618038,6.522389429143695,0.3138477608481385,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
14,0.4853026782678616,7.3591585411017,0.4310638223102129,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
15,0.45561979099921507,7.482790728967413,0.4270542029080755,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
16,0.5384995867515856,7.307605850580814,0.3894503032818441,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
17,0.756224731483528,6.561650061629271,0.30280494282149856,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
18,0.7319941526843711,6.050932914210798,0.2981573887552199,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
19,0.6226395594040316,6.4658694512981425,0.4159355498356307,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
20,0.4660693129886008,7.568163532068669,0.38740045542407503,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
21,0.4810049944131782,7.931594949618459,0.47189455203190395,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
22,0.6685356599945189,6.450342041259289,0.2873853427873782,0.5978011707473359,0.12667796855070154,12,38,25.280597686767578,50,50,784,0.pixels,7,MNIST_ConvNet,exemplar,lrns,0.9678,0.3696,0.15,0.15,1,False
