,cap,dim,rad,label,mean_cap,EVD90,PR,P,M,N,layer,seed,features,projection_matrix,model,manifold_type,norm_method,clean_accuracy,adv_accuracy,eps,eps_step,max_iter,random
0,1.2740264562787693,4.785583766598413,0.1517092680997033,7.0,1.2816934206048856,28,19.322147369384766,50,50,784,0.pixels,0,"[[0.1        0.1        0.1        ... 0.1        0.1        0.1       ]
 [0.1        0.1        0.         ... 0.         0.         0.        ]
 [0.1        0.1        0.1        ... 0.         0.1        0.1       ]
 ...
 [0.1        0.1        0.1        ... 0.         0.         0.        ]
 [0.1        0.1        0.1        ... 0.         0.         0.        ]
 [0.         0.         0.1        ... 0.         0.         0.09159847]]",[],lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
1,1.36985282391066,4.6301798403972665,0.09987839948917943,2.0,1.2816934206048856,28,19.322147369384766,50,50,784,0.pixels,0,"[[0.  0.  0.  ... 0.  0.  0. ]
 [0.  0.  0.  ... 0.  0.  0. ]
 [0.  0.  0.  ... 0.  0.  0. ]
 ...
 [0.1 0.1 0.1 ... 0.1 0.1 0.1]
 [0.1 0.1 0.1 ... 0.1 0.1 0.1]
 [0.  0.  0.  ... 0.  0.1 0. ]]",,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
2,1.197084161726859,5.540748451713673,0.21273126699954414,1.0,1.2816934206048856,28,19.322147369384766,50,50,784,0.pixels,0,"[[0.1        0.1        0.1        ... 0.         0.1        0.1       ]
 [0.1        0.         0.1        ... 0.         0.1        0.1       ]
 [0.1        0.         0.1        ... 0.         0.1        0.1       ]
 ...
 [0.         0.0199376  0.         ... 0.         0.03335692 0.1       ]
 [0.06865448 0.         0.         ... 0.         0.05028164 0.1       ]
 [0.07179848 0.         0.08985806 ... 0.06267609 0.06045978 0.        ]]",,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
3,1.3063085911925243,5.12334074718429,0.10126366150387436,0.0,1.2816934206048856,28,19.322147369384766,50,50,784,0.pixels,0,"[[0.  0.  0.  ... 0.  0.1 0. ]
 [0.  0.  0.  ... 0.  0.1 0. ]
 [0.  0.  0.1 ... 0.1 0.1 0. ]
 ...
 [0.  0.  0.  ... 0.  0.  0. ]
 [0.  0.  0.  ... 0.  0.  0. ]
 [0.1 0.1 0.1 ... 0.1 0.1 0.1]]",,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
4,1.5506627145783243,5.129499968530379,0.1358913045858235,4.0,1.2816934206048856,28,19.322147369384766,50,50,784,0.pixels,0,"[[0.        0.1       0.        ... 0.        0.        0.       ]
 [0.        0.1       0.        ... 0.        0.        0.       ]
 [0.        0.1       0.        ... 0.        0.        0.       ]
 ...
 [0.        0.        0.        ... 0.        0.        0.       ]
 [0.        0.        0.        ... 0.        0.        0.       ]
 [0.        0.        0.        ... 0.        0.        0.0931113]]",,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
5,1.2608120295536454,5.154428034023703,0.18491258025996757,1.0,1.2816934206048856,28,19.322147369384766,50,50,784,0.pixels,0,"[[0.         0.         0.1        ... 0.1        0.1        0.1       ]
 [0.         0.         0.1        ... 0.1        0.         0.1       ]
 [0.         0.         0.1        ... 0.1        0.         0.1       ]
 ...
 [0.         0.1        0.         ... 0.08816232 0.         0.06567135]
 [0.         0.1        0.         ... 0.         0.         0.05261297]
 [0.1        0.         0.         ... 0.06455415 0.         0.        ]]",,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
6,1.2740955223885881,5.010825545744349,0.12982394152951235,4.0,1.2816934206048856,28,19.322147369384766,50,50,784,0.pixels,0,"[[0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.1        0.         0.1        ... 0.         0.1        0.1       ]
 ...
 [0.03393711 0.07332325 0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.03120166]
 [0.09066401 0.07434726 0.03842787 ... 0.08548959 0.         0.        ]]",,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
7,1.2765704086104537,5.066545094214131,0.13336331200121002,9.0,1.2816934206048856,28,19.322147369384766,50,50,784,0.pixels,0,"[[0.  0.  0.1 ... 0.  0.  0. ]
 [0.  0.  0.1 ... 0.1 0.1 0.1]
 [0.1 0.  0.1 ... 0.  0.1 0.1]
 ...
 [0.  0.  0.  ... 0.  0.  0. ]
 [0.  0.  0.  ... 0.  0.  0. ]
 [0.1 0.  0.  ... 0.  0.  0. ]]",,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
8,1.364340172073786,5.169669442943938,0.09306850181447562,5.0,1.2816934206048856,28,19.322147369384766,50,50,784,0.pixels,0,"[[0.         0.1        0.1        ... 0.         0.1        0.1       ]
 [0.         0.1        0.1        ... 0.1        0.1        0.1       ]
 [0.1        0.1        0.1        ... 0.1        0.1        0.1       ]
 ...
 [0.00638617 0.05608068 0.06150804 ... 0.         0.         0.        ]
 [0.08977196 0.08668247 0.         ... 0.01080211 0.         0.        ]
 [0.         0.06449619 0.01377256 ... 0.         0.         0.00784872]]",,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
9,1.209800975610711,5.446809682268883,0.12017601060428008,9.0,1.2816934206048856,28,19.322147369384766,50,50,784,0.pixels,0,"[[0.1        0.1        0.1        ... 0.1        0.1        0.1       ]
 [0.1        0.1        0.1        ... 0.1        0.         0.1       ]
 [0.1        0.1        0.1        ... 0.         0.1        0.1       ]
 ...
 [0.1        0.1        0.1        ... 0.1        0.1        0.1       ]
 [0.1        0.1        0.1        ... 0.1        0.1        0.1       ]
 [0.         0.09259248 0.02179337 ... 0.         0.02257292 0.        ]]",,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
